probe	CASE_01	CASE_02	CASE_03	CASE_04	CASE_05	CASE_06	CONT_01	CONT_02	CONT_03	CONT_04	CONT_05	CONT_06
cg34399905	0.797293178976628	0.7477406017471472	0.7845853408809673	0.773716464792103	0.8394074864844779	0.7814528899180864	0.7504320259236317	0.7321909582785332	0.781745588227231	0.7440613111321586	0.8310736605805822	0.7415886625148155
cg39553470	0.76708382446838	0.763344809096838	0.7127500031068625	0.5805397334775968	0.8034082091645557	0.7824344792018743	0.34826715619660875	0.4284251678022619	0.36727816643584205	0.34260898789836347	0.3418348490400389	0.40999312109583896
cg48702561	0.13887091014249944	0.16854969858922633	0.09295084028414768	0.14246638296131495	0.1516898880914418	0.15324081115683447	0.19866759398171224	0.09749477272326768	0.22893564908690267	0.1326225768090369	0.18251516047411295	0.10195546924182261
cg83320645	0.6384541896807432	0.5372081593621676	0.6244876373421271	0.6478824440152307	0.6272285890563484	0.666907273652977	0.3503336202362037	0.26175614705670874	0.27259678879928134	0.19505202708777036	0.3029008742426805	0.2834455217418672
cg75784968	0.6839001612299652	0.6782780581423983	0.6962131215864775	0.6951847660528206	0.7133196330281582	0.7832332835737337	0.6522744394219675	0.6392994558807245	0.6450083991134207	0.631403556357776	0.6344029114213167	0.6748099657606086
cg43680530	0.727298818295435	0.7810581157026012	0.8571673940782522	0.8972981473198708	0.830508384635145	0.8726075406396203	0.8540618160140651	0.8168350998667732	0.7898314207071293	0.7942313610484705	0.7774734707582767	0.7385203123988389
cg65509171	0.2465825578384627	0.3516749298999219	0.20674280009615612	0.2958342578575471	0.23749354202695117	0.31206148893052	0.27840535704439007	0.2928935399147893	0.26481997043379124	0.30565660539191647	0.2262842015334638	0.2973870146582989
cg87255044	0.599796934406065	0.509825894508743	0.5274252453443585	0.5373355567299734	0.49153751938153395	0.5568082120104035	0.14199814842225345	0.15720232281495605	0.23881352193450417	0.2517343832575866	0.25663172617679075	0.24805454233958807
cg04609482	0.6860930698442996	0.6869559046344696	0.6201648269992815	0.6074945956324276	0.7018510371791997	0.7192219733677504	0.6186708318673437	0.7209319077560719	0.6780797322276845	0.6844670432019636	0.7138864744702742	0.7147548250918491
cg11988560	0.8484437595733482	0.8605633112621989	0.9025605092207223	0.7998287222047357	0.821520333524321	0.8701097597570931	0.816759884566554	0.8086621349239734	0.8042852151838646	0.8419874007504671	0.9034929635870167	0.7853014778677166
cg11578556	0.4014841113463919	0.4226085336565411	0.3821486379984995	0.4400292546265367	0.4657355994909413	0.4363769425255438	0.35880914867480196	0.5064509160454979	0.48146870125228663	0.4432677283840664	0.446597684835837	0.4692763243397788
cg83510918	0.4643119921364892	0.48641802027601333	0.47614160881045087	0.5213711729808488	0.4683230050343976	0.5417348471189799	0.47153623272010925	0.45976327241364123	0.4937443496495844	0.4632504699067014	0.4944834124147148	0.43593897012206456
cg11845337	0.2628445239059264	0.2848140176087359	0.18553264248252865	0.15517783535221388	0.27246824326167607	0.13074999105205504	0.19833036594392303	0.2617887932272725	0.20746956607450634	0.1935129016729116	0.21799315945363634	0.1993193197330195
cg33909691	0.09386278451855347	0.1193821207826903	0.07945870181623929	0.07634173121179419	0.16100862994357795	0.09578857064733505	0.09698253854771827	0.21944406361576146	0.21678130290567016	0.14985305190335493	0.08625503087184026	0.12622323731544727
cg74353803	0.32543131472668085	0.4190996843590492	0.3249551585855083	0.3991196719920969	0.3130590161817607	0.4092921491802532	0.3668727308625755	0.25686174865983624	0.3161601366494992	0.38878608844283935	0.43895316500721343	0.336792092316004
cg29510430	0.12622859389434077	0.33898954673712156	0.1948125636614517	0.18668085518787086	0.32933828726929076	0.24274905424743987	0.3046776784015981	0.23534400511999704	0.2941810339805555	0.2783136390675537	0.2906407000361117	0.1971491474665102
cg18703577	0.36415307925347995	0.3448952694907406	0.4808463710455961	0.2958537726596839	0.36940771825292346	0.3890745370643265	0.3449870362307035	0.38615776838279936	0.30349784069335306	0.36495687492469453	0.40427821317534984	0.38437938069623084
cg81896759	0.42693591510665424	0.6105844122616693	0.5394905598697459	0.5132509066589087	0.5867238393594707	0.49338960952451644	0.21835445628434283	0.23840564336875697	0.1619416500134706	0.2495164751873875	0.10449449220200839	0.17171679478011778
cg28620165	0.8201532685767304	0.946607258028285	0.9260633242470898	0.9231700677914104	0.931820131203049	0.9337365829472388	0.8265686071253182	0.890563218064498	0.9437214762938555	0.8814487630914045	0.9271281980372091	0.8679283235903575
cg32219350	0.5629214232168523	0.5718829171826926	0.6295718372492625	0.4988238880284039	0.5169665401130779	0.5658106054622893	0.5249823050869904	0.5461749881388607	0.5832264866234265	0.5299784305813352	0.4886336586360512	0.4833605118264362
cg40002801	0.2975768440174143	0.21984488272491118	0.2585881526425509	0.14802284750166378	0.2902825767310558	0.33298186865782875	0.280248630717195	0.2288945139667401	0.19883333117657398	0.21132786693989752	0.2365171137360168	0.29704110907238396
cg64140692	0.6297905956504746	0.7673962048656364	0.7547682934073832	0.7261595122040144	0.6950855641220842	0.7509950677943735	0.684809458507637	0.7579605024897429	0.7707884092842441	0.6967178439492776	0.7786424164406313	0.7197173147044121
cg87323095	0.4397470165712412	0.4187286355569557	0.3997203102877098	0.3308130455113634	0.40897084905378994	0.36412936960490094	0.31623093589652834	0.33935216585148764	0.4396118701164813	0.40264894101597437	0.34132547466732344	0.3726261785133232
cg39627916	0.2888632594346025	0.2399299757989289	0.32677028253789625	0.2976145773041874	0.2803964200919587	0.2792560817478492	0.2964413742787583	0.3120906501837597	0.261648740754926	0.24694241369263642	0.25566157306951165	0.23513191681545337
cg73909913	0.7799401329200747	0.9341590934222707	0.8457328981760519	0.8134921345069966	0.8082456387207283	0.8476635217368592	0.7841541058196252	0.671023656657362	0.9479425816311937	0.8465168438101998	0.8512493183244917	0.8258882460413027
cg61008351	0.5336484780773685	0.5261733235661447	0.5141870053359477	0.5093825103287833	0.5115853067134801	0.565709774240033	0.5346133841593094	0.40467020468701065	0.49907241989707085	0.5010819257551082	0.5558047156541078	0.4999858708733869
cg41960391	0.6306952686986804	0.7009686675592829	0.7008095746968503	0.7431357668657768	0.6605567780765124	0.6108186228168044	0.7490380008198271	0.8081146607189408	0.6687793193173509	0.6437163368266966	0.6855146741110886	0.7020202843084848
cg69219882	0.6588959355630243	0.7297343833894276	0.734660433475612	0.6924408499605046	0.7419665305098062	0.738182824625525	0.7174724374503736	0.7315732782692506	0.7431346407754891	0.6046040396937057	0.7354359299467299	0.6494392993292981
cg61575649	0.44892856732471087	0.5673489130037837	0.5806684495986707	0.5612259492059088	0.45942315938355344	0.4348905795523467	0.5194794269040428	0.47911232114441593	0.42714437673229555	0.5713698374307951	0.5355097810562235	0.5011483394543313
cg42615865	0.5161027389661069	0.6291213402843585	0.4694135061038501	0.6325859122194085	0.5976967115973971	0.6071836013016076	0.619597614738427	0.687312616347723	0.6540984960749204	0.5432732363811885	0.513955030936305	0.5393373100074701
cg40829758	0.9439769858831932	0.9300630067236052	0.8951736469525972	0.9190554653079251	0.9188977296801447	0.922633445953387	0.9174664104733812	0.9571102091024138	0.9530128480378899	0.9746724014478695	0.790635208477367	0.9017050792658996
cg27014728	0.7314938332785114	0.8599814576900687	0.7788753478955384	0.8633663998183878	0.8283490377995189	0.8233599252414951	0.7502430669364104	0.8592132930300386	0.7797048057228272	0.7996237261218033	0.699621544297315	0.8530985709989718
cg39108410	0.5949352812488687	0.7269584432711524	0.6390848019687613	0.620878105218413	0.6223594786642588	0.6961252360385717	0.659507084196682	0.634686224316276	0.6862306723367531	0.6150674227628811	0.6831423947193218	0.6973672670281833
cg55578326	0.83046962658998	0.8172736230868087	0.7808626835044976	0.9227773558686222	0.999	0.8977925740641516	0.9043190811577342	0.9133083049569758	0.9077616353400995	0.9066501062571445	0.88327052660156	0.9078193617397645
cg14225661	0.12639444410445677	0.09330078288540734	0.15479891569926663	0.12933570092967206	0.10235168344113507	0.08705069709498307	0.12536114828205655	0.14604934996821875	0.21831934889979404	0.10380661366133137	0.04810061697365961	0.12043531114031346
cg85032097	0.057141351416619995	0.02811795407742667	0.03346755945692527	0.024693157437133247	0.0779331993291294	0.09223815464866011	0.08220697962728753	0.001	0.04452987903481143	0.07547408728169053	0.041392481517721944	0.05667019688117517
cg84297872	0.7576135734023293	0.720333846648658	0.7047698951901391	0.7100188309822314	0.6751964252031384	0.7731675077993941	0.7057797886958113	0.7483098889969599	0.6501377284995	0.6688111966185672	0.6940337320225156	0.7292431335104679
cg80692597	0.2752506907273121	0.38396069180137515	0.28725168823194636	0.2839901108200452	0.3756036072790302	0.30659616230208514	0.3035443950528361	0.30503747264207287	0.2081926268108315	0.3434038946601646	0.29249643071849213	0.2859204040008675
cg59660568	0.3118847784990555	0.40999864935911473	0.294484259412824	0.3484261278793602	0.3506685892910037	0.37901867194652883	0.3283670931987128	0.4454382074057326	0.36324505518998146	0.43176446021202664	0.37478182306030283	0.35804403592170103
cg34149895	0.49485651603595926	0.4687688135479169	0.49938471274580787	0.5237667649115254	0.5641169483265246	0.4634643177402159	0.44737786460626405	0.5901548349696347	0.44140013258244454	0.49453821400610387	0.6328294561947307	0.47732899170167975
cg82391354	0.2500185301542074	0.23458722104221874	0.15781571187339674	0.3002442855601991	0.20013381693537108	0.3050238277844582	0.30300578599124695	0.21912791174456187	0.24142867264149345	0.3380501687675212	0.2082867565915956	0.24394088996508806
cg81358804	0.36573111614486126	0.4648602349257864	0.36694279080751957	0.3961357585043836	0.4240572722702391	0.38965497021888335	0.3793460392228727	0.38526215055111995	0.43564042970550965	0.384729374226464	0.41972327127389114	0.4069638324507535
cg84849964	0.40998290533023707	0.3707085379146022	0.3821611624978862	0.4018768977037381	0.37554147692177603	0.3621396214458378	0.40598651659487417	0.4096113373507984	0.37560802055659664	0.409431759902608	0.3568999204388025	0.4844224510268264
cg11082016	0.5820498300051767	0.48764710734934913	0.49289160755120254	0.41823983013367755	0.5327029940154183	0.4714460362338232	0.4153385386866911	0.528417280742177	0.44493547630258967	0.41049653382242784	0.459323818350649	0.5167340522251521
cg10334583	0.5694331797696102	0.6150669087819278	0.6032535984370708	0.6035529390463319	0.58199855661411	0.5590376274538478	0.2553614711904539	0.23145207759934838	0.31229793888928414	0.15349615961967275	0.2038190013465069	0.22873718460031767
cg38994013	0.1405845463446736	0.048695041880050624	0.1335344444646219	0.19530559421737845	0.09476750818862983	0.12809392333715303	0.09618530984736579	0.13649138753993972	0.13055793707145774	0.24441497574177976	0.1269546151801255	0.1748221156005894
cg40206034	0.49781747833865164	0.4706318177226751	0.5391861917516846	0.47017698494723104	0.44919714652853193	0.4928915563525852	0.5770663354941692	0.4653266958244138	0.44469808689758	0.5024725424550923	0.40236606641661077	0.4059159889737897
cg04958796	0.4027853937444664	0.45379134111202835	0.459095842829868	0.4586022140329921	0.3760932950892262	0.4748764341066365	0.3835898733637622	0.46076968818133635	0.4867469491760499	0.49368910258139626	0.4534852083144121	0.48317139876208076
cg82135400	0.24456739457903964	0.3168966084317919	0.2280386247017714	0.2608333098024606	0.2391466691118061	0.35682648796429384	0.23802943121617784	0.35028448253174377	0.22237598280548743	0.2033776604226336	0.2983058483487872	0.3236269287563494
cg48250677	0.6723962333639626	0.6797418490878813	0.6987177130651994	0.6788496959972633	0.7613270108971355	0.79998381050648	0.7732296480262322	0.7433590045783721	0.6822729877042601	0.7396455523150846	0.6820034208771346	0.8668318074317178
cg46270207	0.57851727226437	0.521853402253057	0.5280373357130387	0.5540404461221385	0.46760741342664564	0.5178180284585494	0.6144800321107717	0.5175239732162241	0.6899227278852474	0.5808902028370572	0.6571921064687035	0.5048169213626029
cg17278919	0.7673237630666456	0.7134415966435184	0.7350695382856761	0.6754710999693304	0.7755944880480536	0.7665508693450462	0.636058152517182	0.6557952016653738	0.7362136013411823	0.7469231914307853	0.68249323841026	0.7369841280930209
cg53392873	0.23523129123445655	0.2569186737735363	0.21487806532005105	0.18173594624344894	0.22166654325323468	0.3162899829681458	0.2546831495520722	0.28827468869172024	0.19179530831124297	0.25891888871905067	0.2615168207263077	0.23608308030822717
cg41017119	0.18032454033840015	0.18351269005316667	0.13788409705345553	0.22508412885878473	0.13289207978162856	0.28994595720275795	0.22131895705947974	0.16545297827061553	0.16794475743182807	0.13378294671678853	0.28975465905060704	0.19169456327134538
cg80748527	0.4306707232812461	0.37520664477801535	0.45193025754460986	0.32183337275766305	0.3767769587694289	0.3015882533915829	0.3055382506727222	0.3535284755340277	0.3403487818455347	0.3604766198607038	0.3313360930233021	0.4006857696104564
cg17212664	0.7251730270844337	0.7732764352840017	0.6865517051028294	0.7710389118770359	0.710080067869014	0.6159921857858944	0.7153029457979295	0.6713596125544918	0.6214812197178095	0.6264337871043459	0.7503868188216474	0.6335891675266926
cg65326045	0.9949663605753394	0.999	0.999	0.9946645337598159	0.999	0.999	0.6883483873412776	0.6391385534011417	0.6969866443221255	0.6991839504271085	0.7884604619840505	0.679031963676423
cg04563340	0.7603893277591237	0.7269130821113307	0.7509161014734321	0.7825923910376626	0.7510114364407668	0.74715832154441	0.7108105034776855	0.7453464879854929	0.7628809707688154	0.7810664037572286	0.7791222748412118	0.7748237003625417
cg35301608	0.5583838694059612	0.5225002459631911	0.5450017915904413	0.49559818266366623	0.5896549999845432	0.5080220464688204	0.5353225519172201	0.42466631033905367	0.5555174248670511	0.5157539568085601	0.45969882486123614	0.5994561574707354
cg71958146	0.7555771701386301	0.8074658833276155	0.7919921060530203	0.7287538587651088	0.7539512072892082	0.7401416918874605	0.6963103527234601	0.7035398861966083	0.7504379710244856	0.7074787787309291	0.7931983688624308	0.6645200665323054
cg84781688	0.47199597810565463	0.46947038035801664	0.5099148557495015	0.4322475528122697	0.47952250826974613	0.44797752969946325	0.413792111241864	0.4419748207989236	0.397142674893647	0.46342301859275004	0.4889999216298128	0.40734751512949846
cg71735625	0.5404738755247626	0.6438858451743219	0.631785288418181	0.5753947012575817	0.5351293636268771	0.46691475353499934	0.6837665935591173	0.6712979931476805	0.498993320394434	0.5753096314381755	0.5459582977747623	0.6277038145396115
cg10188395	0.5066033057014869	0.6116853592030878	0.37653690741279866	0.5224496416559621	0.48365481167566865	0.530891374699467	0.5066995909940709	0.557015353996753	0.5734324113964484	0.5773295920798601	0.595908486353897	0.5698905557853606
cg23927814	0.3251528371739397	0.3892277915277176	0.433354835471019	0.39242004882250564	0.3848738529414032	0.4225585594079836	0.3768076827188476	0.4078120259083674	0.3945975163823146	0.42775039094883294	0.37827777004121177	0.46628320532213824
cg77743354	0.2055337267915514	0.19566710058080042	0.26281133927685496	0.23291781963193744	0.2380887976932578	0.2397853147489737	0.24916814305591675	0.21983397862015647	0.27281536551799623	0.2284686696271007	0.262490875575775	0.1593398457808681
cg27527155	0.24888025131939628	0.28522314685600964	0.38047023127123986	0.35423381360998973	0.3052375197674351	0.3261847353537627	0.2750474651342789	0.3207692926406122	0.2977842147747697	0.20875917993651003	0.2520278035978872	0.26868037680630813
cg58006801	0.999	0.999	0.999	0.999	0.999	0.999	0.8063385952440566	0.7061486232876104	0.6709657843584983	0.723957907526725	0.7688241982566791	0.7507585006755348
cg56528786	0.6926297615458188	0.6974991623999865	0.6612818570907132	0.7886193404700317	0.8091533227712239	0.7353102373296778	0.7306806927171203	0.7369868725751484	0.7750659478804083	0.7868156225302942	0.6903636388708441	0.76502066542196
cg72946953	0.5366162261899845	0.5408472238916306	0.5910931636349085	0.5635235414979145	0.5436784611998754	0.5293007882455819	0.5759320890572197	0.5451041996143998	0.5098856504968142	0.5174901135251931	0.5396345513634567	0.5524118794792204
cg17798910	0.7903018595473376	0.8843986945963415	0.8125529766149522	0.83870148528853	0.8208002626007901	0.7633149643923861	0.8439544176628698	0.9713148014477822	0.856194263184696	0.8196883292406519	0.7939427502178461	0.8366345397917052
cg53336723	0.2698129346889854	0.3032943377743352	0.2368439949691675	0.43271098833223237	0.30451759467571393	0.30493917150650923	0.33152689645138955	0.3317574231715902	0.3900074550171271	0.27685299670269736	0.2882866063254171	0.371917065410639
cg76885997	0.6835742574492308	0.6408924660556647	0.6210245660937557	0.5421411807638046	0.7386353420054407	0.6989659590389362	0.6384216993700238	0.5528392925950036	0.7610005919323228	0.7173753408878721	0.6597061490724935	0.6274852426808153
cg02872964	0.4512483317742387	0.45389686337257645	0.5307222083656643	0.4418705074608572	0.37703967896616764	0.5084036512571195	0.46953329073288075	0.520305919106557	0.4746475948199983	0.454116504992615	0.4673799233050876	0.44797963592747647
cg34868838	0.6583397212891339	0.5705900909200691	0.6996938155419763	0.5475939125227398	0.649726727488897	0.7369138042563839	0.7196401730586879	0.7736787373626728	0.675800809709677	0.601952571840621	0.6473959080036128	0.6153186859746367
cg81351926	0.45540380874863046	0.5883237927168179	0.5509580197874481	0.4970039197107733	0.532389032050452	0.5069742602276157	0.47786672292844157	0.4674098428992002	0.5306211189224966	0.5444695660522596	0.5785782118027513	0.48673153238452826
cg08262877	0.7183835893471249	0.5991962107121727	0.6646886700659871	0.7033832168478246	0.7164821530564228	0.6312756997836014	0.6867308572656798	0.8969545131590095	0.7580634881972987	0.7707310400325841	0.7094086011915236	0.7199293928003689
cg27272682	0.999	0.999	0.999	0.999	0.999	0.999	0.7857176729521118	0.804312180490874	0.675046337275969	0.8294235300618321	0.7091862887324218	0.7924290174847143
cg80620558	0.5346401781368104	0.5893432738734933	0.5037418392497185	0.5769852887096488	0.6140545416428018	0.611032609532945	0.5872834575835136	0.6150109636910887	0.5424693542229647	0.6099376515886492	0.5456494890834255	0.5375279877600065
cg33783564	0.5035968827780821	0.4618296178135718	0.5285518361359878	0.6189637382879548	0.5654066589251657	0.4759573215620639	0.5490895256629009	0.5049778378899853	0.5476419178728866	0.5416686761135544	0.5346679193766061	0.5975118839290655
cg88778205	0.6642624163969916	0.668302309677367	0.5666467332843002	0.7007940562570703	0.5930780765411467	0.561137375730054	0.3320403355900831	0.27650149652936273	0.31327351110669854	0.281120711756625	0.3390387543758173	0.2999006134388293
cg09555143	0.5874409124945492	0.644028743192834	0.6481122116642495	0.5580192229518363	0.6023786767045859	0.5887706719832178	0.5124465507043829	0.5204930304160236	0.5437165818025931	0.5588999893329772	0.6331617088116708	0.5624512656989502
cg70513119	0.6126088484308019	0.581372422028248	0.6475108275626271	0.6465132132960822	0.6043105772377895	0.658399821332785	0.6347826100128607	0.572379279055949	0.6678526962863873	0.5984536602062477	0.67184787099422	0.6825426902469418
cg53836148	0.20323087833816506	0.17481589513802254	0.20966627127366794	0.2454795036999042	0.16402215576345253	0.11098647027633929	0.15319517964397164	0.056599298037260076	0.2222133008024522	0.1340457860474298	0.15172635006143997	0.13515338762584578
cg34143581	0.3968072864163373	0.33477541010986217	0.39570497986407466	0.3973095112961098	0.3973615889919741	0.3741565437267779	0.373648097947136	0.451292025524408	0.3949764148757678	0.4081313876323226	0.42222161039774636	0.38753157201992483
cg20790706	0.7264254852555905	0.7279654845915301	0.7001154536490743	0.7113947429557836	0.6775239264536249	0.6656172846615567	0.35831103183636975	0.2958683197328297	0.3420228782491179	0.34643392395383676	0.2779224687546161	0.3454240917401401
cg08703304	0.5535724346968485	0.5227712711650512	0.5280031726989957	0.54169326590085	0.5458649112994886	0.46197537264694477	0.4182362230944841	0.5396196503440541	0.5011026427762902	0.5221634642459246	0.58334011316111	0.4880297739084121
cg66879427	0.6289263189754936	0.6461265640187651	0.5418790221728651	0.5592749654302304	0.709936469271877	0.572547251123287	0.6464702061794776	0.6545380448745812	0.6435839692292725	0.6650394737639003	0.6567088771624222	0.6141991258388876
cg03508709	0.8002130345658749	0.8863127619766346	0.8686714547553823	0.7762094862047457	0.8646159078495124	0.8247058143506739	0.822747826645659	0.7868692121775728	0.879760127799508	0.8147466081635288	0.8429175003749716	0.8193581624052856
cg43581801	0.8978172599463652	0.9081706249987753	0.9312598153020903	0.8997236230657479	0.8926258026941107	0.8668457654287328	0.8113383545080056	0.8892836737878479	0.9627941068479782	0.8156710415278401	0.8642344375715388	0.8130356012378002
cg45300226	0.3694326818171406	0.4607143502280429	0.37478963416204275	0.4188793914067644	0.30021335591935416	0.3613924579530131	0.38627804052442244	0.390753768158069	0.37035424261147226	0.3533426384745879	0.39525228554698966	0.3720218529262245
cg54339824	0.38489928979525667	0.4004092410945042	0.36908678760810015	0.3216263195086294	0.4178074135165411	0.24417381066952568	0.44312182488357504	0.34542568625920056	0.32200540632625707	0.312257350205623	0.33353568247103477	0.37801011984746336
cg87460704	0.999	0.9646215462184264	0.999	0.999	0.999	0.999	0.6529454264095043	0.6793402647888361	0.6349668035725866	0.5788208285397887	0.7025217178421088	0.6851631620495006
cg43682342	0.274710489589949	0.24829494681890543	0.3147753415203738	0.2275647405291771	0.2241057883965322	0.1901229023983219	0.2622101305664558	0.24000577240236498	0.2869378129811006	0.23987089830919583	0.16638481727875865	0.24683681303715774
cg60984292	0.39282998396643287	0.4395636654295035	0.4377447258426912	0.40600704032241236	0.39062244126899215	0.40850028171149133	0.40149352956735573	0.364772480913486	0.4275887431013587	0.354642302582014	0.4636924575661051	0.5247022558536134
cg67564119	0.6606480593489641	0.6557589786109963	0.7312426719563635	0.7608043098724989	0.7571071753346635	0.6736574859830129	0.6853908757449364	0.6635103022986579	0.7444998859500911	0.6633938944072805	0.7548070142845168	0.7572628264135972
cg53134660	0.19258485308960122	0.2652764799627283	0.17424248957716978	0.20227787812442008	0.15858986316973334	0.21659457660089237	0.15055174005733588	0.15707149470134105	0.2244649424010829	0.14421884715079666	0.3010153298940104	0.18904358650214276
cg41925386	0.07323014124048388	0.08614426260722353	0.008682047410454141	0.08936246831758568	0.11836773842092072	0.010604667196155534	0.06063394800976464	0.09110526040464297	0.10317466444368228	0.12574336313892384	0.07976878330295135	0.07423802255883691
cg63967005	0.3190982123733983	0.2855312380616173	0.23844469883786293	0.1954159807774964	0.21446897517371788	0.2714809965515631	0.3291606131243825	0.34043369830491005	0.26194581438754677	0.25099429117045685	0.26137893720957206	0.26432181503590896
cg81575063	0.7462581671916031	0.7238019808704286	0.7733470615494976	0.714813319589913	0.7234965603681128	0.7595010245915099	0.45667304392214847	0.496422942035924	0.3662998655690973	0.4679123072398131	0.42750504905895126	0.43677826089354665
cg68192005	0.13060214668011547	0.14793453724983682	0.1328637123170007	0.15861942809847807	0.14330053200561513	0.18798000601791226	0.10691026671293088	0.1625749481351318	0.11369402548186786	0.13919669263844733	0.14518617765378364	0.12741024742715595
cg88086640	0.5969900343162092	0.5785489931616344	0.5685221237937267	0.4829113091707936	0.49329593664671983	0.5110670672214892	0.6106298217142614	0.6144219126413573	0.5709207755323258	0.5411578302139479	0.557081406176028	0.6330001755186533
cg87103881	0.11924921509633767	0.13005280625835544	0.18484039881123182	0.15807967256700406	0.1447512234121074	0.11520660032454932	0.13762897421007259	0.1547804525110411	0.1676435631914495	0.1739556485584588	0.08904993989022204	0.09084994458713287
cg50546772	0.4166064820148737	0.4318808763618356	0.45084236536804384	0.3934318721806692	0.45119732232576015	0.4164179671400675	0.04120967810081317	0.13684001207116286	0.05999126121646167	0.10700559162673183	0.02039059273250121	0.1053367481040513
cg39133092	0.7587883636040376	0.5705519982142229	0.6915382146097546	0.6346076770888556	0.613008362707465	0.7762893343209584	0.6954562326237707	0.6851879683954578	0.6563231291127065	0.6816299725053866	0.6466054608077803	0.6978610931085779
cg11829561	0.89066403229296	0.887701094188732	0.8536771337776804	0.8500277356723763	0.8615238370245861	0.7490295221614829	0.7720407019344049	0.8419095503265493	0.890938812918978	0.767170714066437	0.8037718227164717	0.7622714251077137
cg59598892	0.926921294619636	0.8430860060564656	0.9093930110915364	0.8635583003106768	0.8708040969125616	0.9124458982382474	0.8186481565948386	0.8861811281621422	0.8759784508256678	0.8753147429964058	0.8372125099530333	0.9261003974448345
cg68762361	0.25632597872089574	0.13711441825420556	0.24598003256156217	0.20197960053214242	0.27044911695459134	0.21470295764905745	0.3079365837786762	0.24796565794152153	0.25875394685925873	0.1865541539775391	0.18595566158070242	0.2700607048993851
cg28108994	0.3269014518764861	0.3305451266976235	0.4033650290672765	0.343366181709248	0.387061373755843	0.3931575592334444	0.2857144533354543	0.4784772818803761	0.36337819129948556	0.3650086576864577	0.36309069265451366	0.3453155344106785
cg54617415	0.999	0.984957334756406	0.9416456337380811	0.999	0.999	0.999	0.7011544932074254	0.6169103869365243	0.6337737610151233	0.680694745185333	0.7135886147633064	0.784455972382641
cg68686068	0.1773326222140894	0.20492224958753266	0.24172541709738105	0.3122575790283638	0.15165307095200425	0.18417154311112238	0.09989329148241899	0.1799054806789353	0.10106256215012492	0.2511288991227239	0.16702122360214378	0.2089332663216434
cg59412809	0.5613915343373808	0.5079859062229741	0.4905850398901015	0.44681697071603527	0.4720250266244924	0.5659065219258799	0.5498728481832412	0.525184538043332	0.5272746438207444	0.6235591265693051	0.587342094858129	0.5352575108550488
cg01061453	0.6682322009879235	0.7116146719158027	0.7406406320288527	0.6946585833428314	0.6632422240042612	0.7104233223903689	0.6852602902388559	0.7489478174390851	0.656463574646661	0.7305334136228153	0.7460897655853301	0.6718905080193811
cg64887342	0.1519204601245048	0.10783573819939862	0.1578677197510586	0.14204018783045402	0.11817646576565094	0.12744617097443817	0.13172363712714613	0.25150268171200185	0.2004411054491095	0.20279117545174757	0.19408786877887588	0.11764401777107131
cg13823024	0.420963784534642	0.5437986856435693	0.4902838395362246	0.47886986972328976	0.5091962584129769	0.42279347322990024	0.3229467186783532	0.41935340627449563	0.37573901922731123	0.4442526220135982	0.41098710276937916	0.4430512574318485
cg75695533	0.67662575402275	0.6914314402591636	0.6673847494490216	0.6439703367001679	0.7105839216911615	0.5847302307996327	0.6564580312147816	0.5230230265635306	0.644183578311472	0.801921785844685	0.6425638239277695	0.6643889832262898
cg82896469	0.7846743884838817	0.8145075266413251	0.670963824929387	0.5922601726984129	0.6510101280558693	0.6993951184303406	0.7125580899238825	0.7504552001182168	0.7514077939493794	0.7922996453230238	0.6205485410643681	0.6467269540582681
cg05332606	0.5576889117505305	0.4921950439042695	0.5980949466528049	0.6068531507536866	0.5791817192082882	0.5058653922840702	0.4962198196798556	0.5767174959535571	0.5383203559735606	0.6743974916653235	0.5071021011316936	0.4906663097360133
cg86777807	0.18163760802520065	0.3008362488312805	0.27840803576757417	0.21166867130796896	0.2767605746124189	0.25511835834235297	0.26200976245227275	0.18261738410276712	0.29418260586238987	0.2859974699315516	0.29063145686883973	0.23090346812418008
cg30692072	0.4745060206123075	0.4783830662772717	0.5336689660182687	0.5213245090817944	0.5070473357127249	0.5609574476506078	0.22302374352174947	0.16567072777340164	0.22014853702190001	0.1961100467667151	0.11974495705594126	0.1543000220143979
cg57170064	0.6203866422498122	0.7316106235067134	0.7083160980493558	0.6328748117516882	0.7230936718803299	0.7205364431680805	0.6649148823835846	0.7011939881929848	0.6189105067666439	0.7545579795111641	0.7709054558474168	0.6827506331475145
cg34331408	0.9367912924875554	0.999	0.999	0.9233639345740933	0.999	0.999	0.9901090564121923	0.8620815787152355	0.9597507065009084	0.9883560321814406	0.999	0.945158085018593
cg30629276	0.5665860035115163	0.4622195743049482	0.5844540013482475	0.5153741626412114	0.5140010795049104	0.5942120563213443	0.4828711983069848	0.5787968079583914	0.4939814467331344	0.5567653630407818	0.5222200520179381	0.569747770674176
cg59506997	0.6346810308335815	0.5610898252693222	0.6310811360319886	0.6585568014603407	0.6038281859295807	0.5037284875315332	0.6345994262820391	0.6426207512682579	0.6881648409480854	0.5678849788513521	0.6641378918120918	0.660365620099256
cg76266014	0.5463566280552024	0.5211650303951145	0.503619618000608	0.6193943650421273	0.586077358853549	0.5996155607258631	0.6089016131866039	0.5938099408144174	0.5746976981293682	0.6257499797689345	0.5062469526697033	0.5803360685238896
